child	parent
0000001	0000002
0000001	0000004
0000001	0000005
0000001	0000011
0000001	0000013
0000001	0000017
0000001	0000022
0000002	0000003
0000002	0000004
0000002	0000007
0000002	0000008
0000002	0000015
0000002	0000016
0000002	0000017
0000002	0000024
0000003	0000004
0000003	0000008
0000003	0000010
0000003	0000011
0000003	0000013
0000003	0000015
0000003	0000018
0000004	0000006
0000004	0000008
0000004	0000009
0000004	0000011
0000004	0000012
0000004	0000018
0000004	0000021
0000005	0000007
0000005	0000009
0000005	0000011
0000005	0000015
0000005	0000023
0000005	0000024
0000006	0000007
0000006	0000009
0000006	0000010
0000006	0000011
0000006	0000017
0000007	0000024
0000008	0000010
0000008	0000011
0000009	0000015
0000009	0000017
0000009	0000024
0000010	0000011
0000010	0000013
0000010	0000023
0000012	0000017
0000012	0000018
0000013	0000014
0000013	0000017
0000013	0000018
0000014	0000019
0000017	0000020
0000018	0000021
0000019	0000023
0000020	0000025
0000022	0000023
