child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000008
0000001	0000013
0000001	0000022
0000001	0000023
0000002	0000003
0000002	0000004
0000002	0000007
0000002	0000008
0000002	0000015
0000002	0000019
0000002	0000022
0000003	0000004
0000003	0000006
0000003	0000008
0000003	0000009
0000003	0000010
0000003	0000012
0000003	0000016
0000003	0000020
0000003	0000021
0000003	0000022
0000004	0000008
0000004	0000015
0000004	0000022
0000005	0000008
0000005	0000015
0000005	0000019
0000005	0000022
0000006	0000007
0000006	0000008
0000006	0000017
0000006	0000022
0000007	0000008
0000007	0000011
0000007	0000015
0000007	0000020
0000007	0000022
0000008	0000015
0000008	0000020
0000008	0000022
0000008	0000024
0000009	0000012
0000009	0000016
0000009	0000022
0000010	0000015
0000010	0000020
0000010	0000022
0000011	0000022
0000012	0000014
0000012	0000017
0000012	0000022
0000013	0000015
0000013	0000022
0000014	0000015
0000014	0000020
0000014	0000022
0000015	0000018
0000015	0000021
0000015	0000022
0000016	0000022
0000017	0000022
0000018	0000020
0000018	0000022
0000019	0000022
0000020	0000022
0000021	0000022
0000022	0000023
0000024	0000025
