child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000007
0000001	0000019
0000001	0000021
0000001	0000022
0000001	0000023
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000007
0000002	0000008
0000002	0000022
0000002	0000023
0000003	0000004
0000003	0000005
0000003	0000010
0000003	0000014
0000003	0000018
0000003	0000019
0000003	0000022
0000003	0000023
0000004	0000005
0000004	0000008
0000004	0000012
0000004	0000021
0000004	0000022
0000004	0000023
0000005	0000006
0000005	0000007
0000005	0000012
0000005	0000015
0000005	0000017
0000005	0000018
0000005	0000022
0000005	0000023
0000006	0000007
0000006	0000008
0000006	0000016
0000006	0000019
0000006	0000022
0000006	0000023
0000007	0000009
0000007	0000011
0000007	0000018
0000007	0000019
0000007	0000022
0000007	0000023
0000008	0000018
0000008	0000019
0000008	0000021
0000008	0000022
0000008	0000023
0000009	0000018
0000009	0000021
0000009	0000022
0000009	0000023
0000010	0000019
0000010	0000022
0000010	0000023
0000011	0000012
0000011	0000018
0000011	0000022
0000011	0000023
0000012	0000013
0000012	0000021
0000012	0000022
0000012	0000023
0000012	0000024
0000013	0000016
0000013	0000018
0000013	0000019
0000013	0000020
0000013	0000022
0000013	0000023
0000014	0000018
0000014	0000019
0000014	0000021
0000014	0000022
0000014	0000023
0000015	0000018
0000015	0000019
0000015	0000022
0000015	0000023
0000015	0000025
0000016	0000017
0000016	0000020
0000016	0000022
0000016	0000023
0000017	0000018
0000017	0000020
0000017	0000022
0000017	0000023
0000018	0000019
0000018	0000022
0000018	0000023
0000019	0000021
0000019	0000022
0000019	0000023
0000019	0000024
0000020	0000022
0000020	0000023
0000021	0000022
0000021	0000023
0000022	0000023
