child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000010
0000001	0000011
0000001	0000018
0000002	0000005
0000002	0000006
0000002	0000015
0000002	0000018
0000002	0000021
0000003	0000006
0000003	0000009
0000003	0000015
0000003	0000018
0000003	0000021
0000003	0000022
0000004	0000012
0000004	0000015
0000004	0000018
0000004	0000021
0000004	0000024
0000005	0000012
0000005	0000014
0000005	0000015
0000005	0000018
0000005	0000021
0000006	0000007
0000006	0000012
0000006	0000015
0000006	0000018
0000007	0000008
0000007	0000012
0000007	0000013
0000007	0000016
0000007	0000018
0000007	0000021
0000007	0000025
0000008	0000015
0000008	0000017
0000008	0000018
0000008	0000025
0000009	0000010
0000009	0000013
0000009	0000018
0000010	0000015
0000010	0000017
0000010	0000018
0000011	0000015
0000011	0000018
0000012	0000015
0000012	0000018
0000012	0000019
0000013	0000015
0000013	0000018
0000013	0000020
0000013	0000021
0000014	0000017
0000014	0000018
0000015	0000016
0000015	0000018
0000015	0000021
0000015	0000025
0000016	0000018
0000016	0000021
0000017	0000018
0000018	0000021
0000022	0000023
0000022	0000025
