child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000007
0000001	0000021
0000001	0000022
0000002	0000005
0000002	0000009
0000002	0000010
0000002	0000013
0000002	0000015
0000002	0000017
0000002	0000022
0000003	0000006
0000003	0000010
0000003	0000012
0000003	0000013
0000003	0000018
0000003	0000020
0000003	0000022
0000004	0000008
0000004	0000010
0000005	0000006
0000005	0000013
0000006	0000010
0000006	0000013
0000006	0000015
0000007	0000010
0000007	0000011
0000007	0000022
0000007	0000023
0000008	0000014
0000008	0000015
0000008	0000017
0000009	0000010
0000009	0000019
0000009	0000022
0000010	0000013
0000010	0000014
0000011	0000013
0000011	0000018
0000011	0000022
0000012	0000013
0000012	0000019
0000012	0000022
0000013	0000022
0000014	0000022
0000015	0000016
0000016	0000022
0000017	0000022
0000019	0000022
0000019	0000024
0000020	0000022
0000024	0000025
