child	parent
0000001	0000002
0000001	0000003
0000001	0000008
0000001	0000014
0000001	0000020
0000001	0000021
0000001	0000024
0000002	0000003
0000002	0000005
0000002	0000012
0000002	0000020
0000002	0000021
0000002	0000025
0000003	0000004
0000003	0000006
0000003	0000008
0000003	0000014
0000003	0000015
0000003	0000018
0000003	0000020
0000003	0000021
0000004	0000015
0000004	0000016
0000004	0000019
0000004	0000020
0000004	0000021
0000005	0000015
0000005	0000020
0000005	0000021
0000005	0000024
0000006	0000007
0000006	0000010
0000006	0000012
0000006	0000015
0000006	0000016
0000006	0000020
0000006	0000021
0000007	0000009
0000007	0000013
0000007	0000014
0000007	0000020
0000007	0000021
0000007	0000023
0000008	0000015
0000008	0000018
0000008	0000020
0000008	0000021
0000009	0000011
0000009	0000020
0000009	0000021
0000009	0000022
0000010	0000016
0000010	0000017
0000010	0000018
0000010	0000020
0000010	0000021
0000011	0000019
0000011	0000020
0000011	0000021
0000011	0000023
0000012	0000020
0000012	0000021
0000013	0000014
0000013	0000016
0000013	0000020
0000013	0000021
0000013	0000023
0000014	0000016
0000014	0000020
0000014	0000021
0000015	0000020
0000015	0000021
0000015	0000024
0000016	0000020
0000016	0000021
0000017	0000020
0000017	0000021
0000018	0000020
0000018	0000021
0000019	0000020
0000019	0000021
0000020	0000021
0000022	0000024
