child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000007
0000001	0000009
0000001	0000012
0000001	0000016
0000001	0000020
0000001	0000025
0000002	0000003
0000002	0000005
0000002	0000007
0000002	0000009
0000002	0000020
0000003	0000005
0000003	0000009
0000003	0000010
0000003	0000012
0000003	0000014
0000003	0000020
0000004	0000005
0000004	0000006
0000004	0000009
0000004	0000010
0000004	0000012
0000004	0000015
0000004	0000016
0000004	0000025
0000005	0000006
0000005	0000007
0000005	0000008
0000005	0000009
0000005	0000010
0000005	0000020
0000006	0000009
0000006	0000013
0000006	0000020
0000006	0000025
0000007	0000009
0000008	0000009
0000009	0000010
0000009	0000016
0000009	0000017
0000009	0000025
0000010	0000011
0000010	0000020
0000010	0000021
0000011	0000025
0000012	0000020
0000012	0000024
0000012	0000025
0000013	0000020
0000014	0000020
0000014	0000025
0000015	0000025
0000016	0000018
0000016	0000020
0000017	0000019
0000017	0000020
0000017	0000023
0000018	0000020
0000018	0000025
0000019	0000022
0000020	0000025
0000021	0000025
0000022	0000025
0000024	0000025
