child	parent
0000001	0000002
0000001	0000003
0000001	0000006
0000001	0000007
0000001	0000010
0000001	0000013
0000001	0000019
0000001	0000021
0000001	0000023
0000002	0000004
0000002	0000006
0000002	0000007
0000002	0000008
0000002	0000009
0000002	0000013
0000002	0000020
0000002	0000022
0000002	0000023
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000013
0000003	0000019
0000003	0000020
0000003	0000023
0000004	0000006
0000004	0000007
0000004	0000013
0000004	0000015
0000004	0000016
0000004	0000022
0000004	0000023
0000005	0000006
0000005	0000007
0000005	0000012
0000005	0000013
0000005	0000020
0000005	0000021
0000005	0000022
0000005	0000023
0000006	0000007
0000006	0000011
0000006	0000012
0000006	0000013
0000006	0000020
0000006	0000023
0000007	0000013
0000007	0000019
0000007	0000020
0000007	0000021
0000007	0000023
0000008	0000009
0000008	0000013
0000008	0000014
0000008	0000015
0000008	0000019
0000008	0000021
0000008	0000022
0000008	0000023
0000009	0000013
0000009	0000015
0000009	0000019
0000009	0000023
0000010	0000013
0000010	0000015
0000010	0000017
0000010	0000019
0000010	0000021
0000010	0000022
0000010	0000023
0000011	0000013
0000011	0000015
0000011	0000019
0000011	0000020
0000011	0000023
0000011	0000024
0000012	0000013
0000012	0000021
0000012	0000022
0000012	0000023
0000012	0000024
0000012	0000025
0000013	0000019
0000013	0000020
0000013	0000023
0000014	0000015
0000014	0000019
0000014	0000021
0000014	0000022
0000014	0000023
0000015	0000020
0000015	0000022
0000015	0000023
0000016	0000019
0000016	0000020
0000017	0000018
0000017	0000019
0000017	0000020
0000017	0000021
0000017	0000022
0000017	0000023
0000018	0000019
0000018	0000023
0000019	0000022
0000020	0000022
0000020	0000023
0000021	0000022
0000021	0000023
0000022	0000023
