child	parent
0000001	0000002
0000001	0000004
0000001	0000009
0000001	0000010
0000001	0000012
0000001	0000013
0000001	0000021
0000001	0000022
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000009
0000002	0000012
0000002	0000022
0000003	0000004
0000003	0000009
0000003	0000011
0000003	0000012
0000003	0000013
0000003	0000019
0000003	0000021
0000003	0000022
0000004	0000012
0000004	0000015
0000004	0000021
0000004	0000022
0000005	0000007
0000005	0000012
0000005	0000016
0000005	0000022
0000006	0000008
0000006	0000009
0000006	0000011
0000006	0000012
0000006	0000021
0000006	0000022
0000006	0000024
0000007	0000012
0000007	0000022
0000008	0000011
0000008	0000012
0000008	0000020
0000008	0000022
0000008	0000023
0000009	0000012
0000010	0000011
0000010	0000012
0000010	0000014
0000010	0000022
0000011	0000012
0000011	0000016
0000011	0000022
0000012	0000022
0000013	0000016
0000013	0000022
0000014	0000016
0000014	0000021
0000014	0000022
0000015	0000021
0000015	0000022
0000016	0000017
0000016	0000018
0000016	0000021
0000016	0000022
0000016	0000023
0000017	0000018
0000017	0000021
0000017	0000022
0000018	0000022
0000019	0000021
0000019	0000022
0000019	0000025
0000021	0000022
0000021	0000025
