child	parent
0000001	0000002
0000001	0000005
0000001	0000011
0000001	0000014
0000001	0000021
0000001	0000024
0000002	0000003
0000002	0000005
0000002	0000007
0000002	0000009
0000002	0000014
0000002	0000025
0000003	0000004
0000003	0000020
0000004	0000005
0000004	0000006
0000004	0000011
0000004	0000020
0000004	0000023
0000005	0000008
0000006	0000011
0000006	0000020
0000007	0000016
0000007	0000017
0000008	0000010
0000008	0000014
0000008	0000015
0000008	0000020
0000009	0000012
0000009	0000013
0000009	0000023
0000010	0000015
0000011	0000013
0000011	0000023
0000012	0000022
0000013	0000020
0000014	0000023
0000015	0000020
0000016	0000018
0000016	0000019
0000016	0000020
0000018	0000020
0000019	0000020
0000022	0000023
