child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000010
0000001	0000013
0000001	0000017
0000001	0000023
0000002	0000005
0000002	0000013
0000003	0000006
0000003	0000007
0000003	0000012
0000003	0000013
0000004	0000013
0000004	0000023
0000005	0000011
0000005	0000013
0000005	0000020
0000005	0000021
0000006	0000013
0000006	0000016
0000006	0000023
0000007	0000008
0000007	0000009
0000007	0000011
0000007	0000013
0000007	0000014
0000007	0000016
0000007	0000021
0000008	0000013
0000008	0000021
0000008	0000024
0000009	0000013
0000009	0000014
0000009	0000019
0000009	0000021
0000010	0000012
0000010	0000013
0000010	0000018
0000011	0000013
0000012	0000013
0000012	0000015
0000012	0000025
0000014	0000017
0000015	0000021
0000015	0000023
0000016	0000017
0000017	0000021
0000017	0000022
0000017	0000025
0000019	0000021
0000020	0000021
0000020	0000022
0000020	0000025
0000022	0000023
