child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000007
0000001	0000011
0000001	0000012
0000001	0000013
0000001	0000015
0000001	0000019
0000001	0000021
0000002	0000005
0000002	0000006
0000002	0000012
0000002	0000013
0000002	0000015
0000003	0000004
0000003	0000011
0000003	0000015
0000003	0000018
0000004	0000009
0000004	0000015
0000004	0000017
0000005	0000010
0000005	0000011
0000005	0000015
0000006	0000008
0000006	0000012
0000006	0000013
0000006	0000014
0000006	0000015
0000006	0000021
0000007	0000015
0000007	0000016
0000008	0000013
0000008	0000015
0000008	0000020
0000008	0000021
0000008	0000025
0000009	0000014
0000009	0000015
0000009	0000019
0000009	0000023
0000009	0000024
0000010	0000011
0000010	0000013
0000010	0000015
0000010	0000022
0000011	0000013
0000011	0000015
0000012	0000015
0000012	0000016
0000012	0000021
0000013	0000015
0000013	0000018
0000014	0000015
0000014	0000017
0000015	0000016
0000015	0000017
0000016	0000017
0000016	0000021
0000020	0000021
