child	parent
0000001	0000002
0000001	0000008
0000001	0000009
0000001	0000010
0000001	0000013
0000001	0000023
0000002	0000003
0000002	0000006
0000002	0000008
0000002	0000010
0000002	0000021
0000002	0000023
0000003	0000004
0000003	0000005
0000003	0000008
0000003	0000019
0000003	0000022
0000003	0000023
0000004	0000007
0000004	0000008
0000004	0000010
0000004	0000011
0000004	0000015
0000004	0000022
0000004	0000023
0000005	0000008
0000005	0000021
0000005	0000023
0000006	0000008
0000006	0000023
0000007	0000008
0000007	0000009
0000007	0000012
0000007	0000023
0000008	0000012
0000008	0000023
0000009	0000014
0000009	0000023
0000010	0000023
0000011	0000023
0000012	0000020
0000012	0000023
0000013	0000017
0000013	0000018
0000013	0000023
0000014	0000015
0000014	0000023
0000015	0000016
0000015	0000023
0000016	0000023
0000017	0000023
0000018	0000023
0000019	0000023
0000020	0000023
0000021	0000023
0000022	0000023
0000023	0000024
0000024	0000025
