child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000013
0000001	0000023
0000002	0000004
0000002	0000006
0000002	0000008
0000002	0000009
0000002	0000010
0000002	0000014
0000002	0000015
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000010
0000003	0000023
0000004	0000005
0000004	0000006
0000004	0000008
0000004	0000023
0000005	0000008
0000005	0000011
0000005	0000016
0000005	0000018
0000005	0000023
0000006	0000010
0000006	0000018
0000006	0000023
0000007	0000010
0000007	0000012
0000007	0000021
0000007	0000023
0000008	0000009
0000008	0000012
0000008	0000023
0000009	0000011
0000010	0000016
0000010	0000017
0000011	0000023
0000012	0000016
0000012	0000019
0000012	0000020
0000012	0000023
0000013	0000023
0000014	0000023
0000015	0000016
0000015	0000022
0000015	0000023
0000015	0000024
0000016	0000023
0000017	0000023
0000018	0000021
0000018	0000023
0000019	0000023
0000020	0000023
0000021	0000023
0000022	0000023
0000024	0000025
