child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000007
0000001	0000010
0000001	0000021
0000002	0000008
0000002	0000010
0000002	0000013
0000003	0000006
0000003	0000010
0000003	0000011
0000003	0000016
0000003	0000025
0000004	0000005
0000004	0000007
0000004	0000010
0000004	0000022
0000004	0000025
0000005	0000007
0000005	0000010
0000006	0000007
0000006	0000010
0000006	0000015
0000006	0000017
0000006	0000025
0000007	0000009
0000007	0000010
0000007	0000011
0000007	0000022
0000007	0000025
0000008	0000010
0000008	0000025
0000009	0000010
0000009	0000016
0000009	0000018
0000009	0000022
0000009	0000025
0000010	0000012
0000010	0000017
0000010	0000023
0000010	0000025
0000011	0000015
0000011	0000017
0000011	0000025
0000012	0000015
0000013	0000014
0000013	0000017
0000013	0000019
0000013	0000025
0000014	0000017
0000014	0000020
0000015	0000022
0000017	0000022
0000017	0000025
0000018	0000025
0000019	0000024
0000021	0000025
0000022	0000024
0000022	0000025
0000024	0000025
