child	parent
0000001	0000002
0000001	0000003
0000001	0000009
0000001	0000011
0000001	0000014
0000001	0000016
0000001	0000025
0000002	0000003
0000002	0000005
0000002	0000009
0000002	0000011
0000002	0000016
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000011
0000003	0000018
0000003	0000021
0000004	0000007
0000004	0000009
0000004	0000011
0000004	0000012
0000004	0000018
0000004	0000019
0000004	0000021
0000005	0000008
0000005	0000011
0000005	0000018
0000005	0000021
0000006	0000014
0000006	0000018
0000007	0000009
0000007	0000010
0000007	0000011
0000007	0000012
0000007	0000019
0000008	0000009
0000008	0000010
0000008	0000015
0000008	0000023
0000009	0000011
0000009	0000018
0000009	0000019
0000009	0000023
0000010	0000011
0000010	0000012
0000010	0000018
0000010	0000024
0000010	0000025
0000011	0000013
0000011	0000019
0000011	0000021
0000012	0000014
0000012	0000018
0000012	0000025
0000013	0000014
0000013	0000018
0000013	0000020
0000014	0000017
0000014	0000018
0000014	0000023
0000015	0000019
0000016	0000018
0000016	0000021
0000017	0000018
0000017	0000022
0000018	0000023
0000018	0000025
0000020	0000021
0000021	0000023
0000021	0000025
0000022	0000023
0000022	0000025
