child	parent
0000001	0000002
0000001	0000003
0000001	0000012
0000001	0000018
0000001	0000022
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000011
0000002	0000013
0000002	0000018
0000002	0000023
0000002	0000025
0000003	0000005
0000003	0000009
0000003	0000015
0000003	0000018
0000003	0000021
0000003	0000025
0000004	0000006
0000004	0000010
0000004	0000018
0000004	0000020
0000005	0000006
0000005	0000015
0000005	0000018
0000005	0000020
0000006	0000007
0000006	0000009
0000006	0000018
0000006	0000025
0000007	0000008
0000007	0000012
0000007	0000018
0000007	0000025
0000008	0000009
0000008	0000011
0000008	0000014
0000008	0000018
0000009	0000012
0000009	0000018
0000009	0000024
0000010	0000011
0000010	0000018
0000010	0000020
0000011	0000013
0000011	0000016
0000011	0000018
0000012	0000018
0000013	0000017
0000013	0000018
0000014	0000018
0000015	0000018
0000015	0000019
0000015	0000021
0000015	0000024
0000015	0000025
0000016	0000018
0000016	0000025
0000017	0000018
0000017	0000021
0000017	0000025
0000018	0000019
0000019	0000025
0000020	0000021
0000021	0000025
0000023	0000025
0000024	0000025
