child	parent
0000001	0000002
0000001	0000004
0000001	0000005
0000001	0000007
0000001	0000009
0000002	0000003
0000002	0000004
0000002	0000010
0000002	0000017
0000003	0000004
0000003	0000008
0000003	0000011
0000003	0000022
0000004	0000006
0000004	0000008
0000004	0000019
0000004	0000024
0000005	0000009
0000005	0000018
0000005	0000024
0000006	0000007
0000006	0000009
0000006	0000013
0000006	0000016
0000006	0000018
0000006	0000021
0000006	0000022
0000007	0000022
0000007	0000024
0000008	0000009
0000008	0000011
0000008	0000012
0000008	0000015
0000008	0000021
0000009	0000014
0000009	0000023
0000010	0000020
0000011	0000013
0000011	0000015
0000011	0000018
0000011	0000022
0000012	0000025
0000014	0000022
0000015	0000019
0000015	0000025
0000017	0000022
0000017	0000024
0000018	0000022
0000021	0000025
