child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000009
0000001	0000012
0000001	0000014
0000001	0000017
0000001	0000021
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000012
0000002	0000014
0000002	0000016
0000002	0000021
0000003	0000004
0000003	0000005
0000003	0000012
0000003	0000013
0000003	0000014
0000003	0000016
0000003	0000021
0000004	0000005
0000004	0000007
0000004	0000008
0000004	0000011
0000004	0000012
0000004	0000014
0000004	0000016
0000005	0000012
0000005	0000014
0000005	0000016
0000005	0000021
0000006	0000012
0000006	0000014
0000006	0000017
0000006	0000020
0000006	0000021
0000007	0000012
0000007	0000014
0000007	0000016
0000007	0000021
0000008	0000010
0000008	0000012
0000008	0000013
0000008	0000014
0000009	0000012
0000009	0000013
0000009	0000014
0000009	0000016
0000009	0000021
0000010	0000012
0000010	0000014
0000010	0000015
0000010	0000016
0000010	0000018
0000011	0000012
0000011	0000013
0000011	0000014
0000011	0000017
0000011	0000020
0000012	0000014
0000012	0000019
0000012	0000020
0000012	0000021
0000013	0000014
0000013	0000022
0000013	0000024
0000014	0000016
0000014	0000018
0000015	0000016
0000016	0000020
0000016	0000021
0000016	0000025
0000017	0000021
0000018	0000021
0000019	0000021
0000019	0000023
