child	parent
0000001	0000002
0000001	0000003
0000001	0000006
0000001	0000009
0000001	0000013
0000001	0000014
0000002	0000003
0000002	0000008
0000002	0000010
0000002	0000014
0000003	0000004
0000003	0000006
0000003	0000007
0000003	0000014
0000003	0000024
0000004	0000005
0000004	0000006
0000004	0000012
0000004	0000013
0000004	0000014
0000004	0000016
0000005	0000012
0000005	0000014
0000005	0000017
0000006	0000008
0000006	0000013
0000006	0000014
0000006	0000022
0000007	0000009
0000007	0000011
0000007	0000012
0000007	0000014
0000008	0000014
0000008	0000025
0000009	0000014
0000010	0000014
0000010	0000020
0000011	0000012
0000011	0000023
0000012	0000013
0000012	0000014
0000012	0000015
0000013	0000014
0000013	0000019
0000014	0000018
0000014	0000024
0000017	0000021
0000022	0000024
