child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000009
0000001	0000011
0000001	0000014
0000001	0000017
0000001	0000023
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000009
0000002	0000011
0000002	0000014
0000002	0000016
0000002	0000017
0000002	0000019
0000002	0000024
0000003	0000005
0000003	0000009
0000003	0000011
0000003	0000014
0000003	0000017
0000004	0000005
0000004	0000007
0000004	0000009
0000004	0000011
0000004	0000014
0000004	0000016
0000004	0000017
0000005	0000006
0000005	0000009
0000005	0000011
0000005	0000014
0000005	0000016
0000005	0000017
0000006	0000008
0000006	0000009
0000006	0000011
0000006	0000012
0000006	0000014
0000006	0000016
0000006	0000017
0000006	0000020
0000007	0000009
0000007	0000010
0000007	0000011
0000007	0000012
0000007	0000014
0000007	0000017
0000008	0000009
0000008	0000010
0000008	0000011
0000008	0000014
0000008	0000015
0000008	0000017
0000009	0000011
0000009	0000014
0000009	0000017
0000010	0000011
0000010	0000012
0000010	0000014
0000010	0000017
0000010	0000018
0000011	0000013
0000011	0000014
0000011	0000017
0000012	0000014
0000012	0000017
0000013	0000014
0000013	0000017
0000013	0000021
0000014	0000017
0000014	0000022
0000015	0000017
0000016	0000017
0000017	0000020
0000021	0000022
0000022	0000023
0000023	0000025
