child	parent
0000001	0000002
0000001	0000004
0000001	0000008
0000001	0000014
0000001	0000016
0000001	0000017
0000001	0000018
0000001	0000019
0000001	0000020
0000002	0000003
0000002	0000007
0000002	0000008
0000002	0000014
0000002	0000016
0000002	0000018
0000002	0000019
0000003	0000004
0000003	0000005
0000003	0000010
0000003	0000011
0000003	0000012
0000003	0000015
0000003	0000016
0000003	0000018
0000004	0000010
0000004	0000013
0000004	0000016
0000004	0000018
0000004	0000019
0000005	0000006
0000005	0000008
0000005	0000016
0000005	0000018
0000006	0000008
0000006	0000009
0000006	0000014
0000006	0000016
0000006	0000018
0000006	0000025
0000007	0000008
0000007	0000016
0000007	0000018
0000007	0000019
0000008	0000010
0000008	0000012
0000008	0000014
0000008	0000016
0000008	0000018
0000008	0000019
0000008	0000020
0000008	0000021
0000009	0000014
0000009	0000016
0000009	0000018
0000009	0000019
0000010	0000011
0000010	0000016
0000010	0000017
0000010	0000018
0000010	0000019
0000011	0000014
0000011	0000016
0000011	0000018
0000012	0000014
0000012	0000016
0000012	0000018
0000012	0000019
0000013	0000014
0000013	0000016
0000013	0000018
0000013	0000019
0000014	0000016
0000014	0000017
0000014	0000018
0000014	0000019
0000015	0000016
0000015	0000018
0000015	0000019
0000016	0000018
0000016	0000019
0000017	0000023
0000017	0000024
0000018	0000019
0000020	0000022
