child	parent
0000001	0000002
0000001	0000004
0000001	0000007
0000001	0000008
0000001	0000010
0000001	0000017
0000001	0000020
0000001	0000021
0000001	0000022
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000008
0000002	0000010
0000002	0000018
0000002	0000020
0000003	0000004
0000003	0000005
0000003	0000008
0000003	0000010
0000003	0000020
0000004	0000006
0000004	0000008
0000004	0000010
0000004	0000020
0000005	0000007
0000005	0000008
0000005	0000010
0000005	0000020
0000006	0000008
0000006	0000009
0000006	0000010
0000006	0000011
0000006	0000013
0000006	0000019
0000006	0000020
0000006	0000024
0000007	0000008
0000007	0000010
0000007	0000018
0000007	0000020
0000008	0000010
0000008	0000017
0000008	0000020
0000008	0000023
0000009	0000010
0000009	0000012
0000009	0000020
0000010	0000018
0000010	0000020
0000010	0000022
0000010	0000023
0000011	0000014
0000011	0000015
0000011	0000020
0000012	0000020
0000012	0000022
0000013	0000015
0000013	0000016
0000013	0000020
0000014	0000020
0000014	0000022
0000015	0000020
0000015	0000023
0000016	0000020
0000016	0000021
0000016	0000023
0000017	0000020
0000018	0000020
0000018	0000024
0000019	0000020
0000019	0000025
