child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000009
0000001	0000010
0000001	0000011
0000001	0000014
0000001	0000015
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000010
0000002	0000014
0000003	0000004
0000003	0000010
0000003	0000013
0000003	0000014
0000003	0000023
0000004	0000010
0000004	0000013
0000004	0000014
0000004	0000016
0000005	0000010
0000005	0000011
0000005	0000014
0000005	0000018
0000005	0000022
0000005	0000025
0000006	0000007
0000006	0000010
0000006	0000014
0000006	0000017
0000006	0000022
0000007	0000008
0000007	0000010
0000007	0000014
0000007	0000025
0000008	0000010
0000008	0000013
0000008	0000014
0000008	0000016
0000009	0000010
0000009	0000012
0000009	0000013
0000009	0000014
0000009	0000020
0000010	0000012
0000010	0000014
0000011	0000014
0000011	0000017
0000012	0000014
0000012	0000018
0000013	0000014
0000013	0000021
0000015	0000019
0000016	0000018
0000016	0000020
0000020	0000024
0000021	0000022
0000021	0000025
0000022	0000025
