child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000007
0000001	0000009
0000001	0000011
0000001	0000016
0000001	0000025
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000011
0000002	0000018
0000002	0000025
0000003	0000004
0000003	0000006
0000003	0000007
0000003	0000011
0000003	0000015
0000003	0000025
0000004	0000006
0000004	0000007
0000004	0000008
0000004	0000009
0000004	0000010
0000004	0000012
0000004	0000025
0000005	0000006
0000005	0000007
0000005	0000010
0000005	0000011
0000005	0000014
0000005	0000019
0000005	0000025
0000006	0000007
0000006	0000011
0000006	0000025
0000007	0000010
0000007	0000011
0000007	0000025
0000008	0000011
0000008	0000025
0000009	0000010
0000009	0000011
0000009	0000013
0000009	0000025
0000010	0000013
0000010	0000025
0000011	0000017
0000011	0000018
0000011	0000025
0000012	0000018
0000012	0000022
0000012	0000025
0000013	0000024
0000013	0000025
0000014	0000025
0000015	0000018
0000015	0000025
0000016	0000025
0000017	0000025
0000018	0000020
0000018	0000025
0000019	0000021
0000019	0000025
0000020	0000024
0000020	0000025
0000021	0000025
0000022	0000023
0000022	0000025
0000023	0000025
0000024	0000025
