child	parent
0000001	0000002
0000001	0000004
0000001	0000006
0000001	0000014
0000001	0000015
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000013
0000002	0000015
0000003	0000004
0000003	0000006
0000003	0000007
0000003	0000009
0000003	0000019
0000003	0000020
0000003	0000021
0000003	0000025
0000004	0000005
0000004	0000006
0000004	0000008
0000004	0000010
0000004	0000019
0000004	0000020
0000005	0000006
0000005	0000010
0000005	0000011
0000005	0000015
0000005	0000023
0000006	0000011
0000006	0000015
0000007	0000012
0000007	0000014
0000007	0000015
0000007	0000016
0000007	0000017
0000007	0000019
0000007	0000024
0000008	0000011
0000008	0000012
0000009	0000015
0000009	0000023
0000010	0000012
0000010	0000019
0000011	0000019
0000012	0000015
0000013	0000014
0000013	0000020
0000014	0000015
0000014	0000020
0000015	0000019
0000015	0000022
0000016	0000018
0000018	0000021
0000021	0000025
