child	parent
0000001	0000002
0000001	0000004
0000001	0000007
0000001	0000008
0000001	0000009
0000001	0000011
0000001	0000022
0000002	0000003
0000002	0000006
0000002	0000007
0000002	0000008
0000002	0000009
0000002	0000011
0000002	0000014
0000002	0000022
0000002	0000025
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000011
0000003	0000012
0000003	0000013
0000003	0000019
0000003	0000022
0000003	0000023
0000004	0000005
0000004	0000006
0000004	0000008
0000004	0000014
0000004	0000019
0000004	0000022
0000004	0000023
0000005	0000006
0000005	0000010
0000005	0000014
0000005	0000020
0000005	0000022
0000005	0000023
0000005	0000025
0000006	0000008
0000006	0000014
0000006	0000015
0000006	0000018
0000006	0000021
0000006	0000022
0000006	0000023
0000007	0000008
0000007	0000011
0000007	0000012
0000007	0000014
0000007	0000022
0000007	0000024
0000008	0000011
0000008	0000012
0000008	0000019
0000008	0000022
0000008	0000023
0000009	0000010
0000009	0000011
0000009	0000012
0000009	0000019
0000009	0000020
0000009	0000022
0000010	0000011
0000010	0000016
0000010	0000020
0000010	0000022
0000010	0000023
0000011	0000012
0000011	0000014
0000011	0000022
0000012	0000017
0000012	0000022
0000012	0000023
0000013	0000022
0000013	0000023
0000014	0000019
0000014	0000022
0000014	0000023
0000015	0000022
0000016	0000022
0000016	0000023
0000017	0000019
0000017	0000020
0000017	0000022
0000017	0000023
0000018	0000019
0000018	0000020
0000018	0000022
0000018	0000023
0000019	0000022
0000020	0000022
0000020	0000023
0000021	0000022
0000021	0000023
0000022	0000023
0000023	0000025
