child	parent
0000001	0000002
0000001	0000004
0000001	0000006
0000001	0000008
0000001	0000012
0000001	0000013
0000001	0000023
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000007
0000002	0000008
0000002	0000012
0000002	0000013
0000002	0000014
0000002	0000017
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000008
0000003	0000012
0000003	0000013
0000003	0000014
0000003	0000015
0000003	0000016
0000003	0000017
0000003	0000023
0000004	0000006
0000004	0000008
0000004	0000012
0000004	0000013
0000004	0000019
0000004	0000025
0000005	0000008
0000005	0000012
0000005	0000013
0000005	0000017
0000005	0000018
0000005	0000021
0000006	0000008
0000006	0000009
0000006	0000012
0000006	0000013
0000007	0000008
0000007	0000010
0000007	0000012
0000007	0000013
0000007	0000015
0000007	0000017
0000007	0000021
0000008	0000011
0000008	0000012
0000008	0000013
0000008	0000016
0000009	0000012
0000009	0000013
0000010	0000012
0000010	0000013
0000010	0000014
0000010	0000017
0000010	0000019
0000011	0000012
0000011	0000013
0000011	0000017
0000011	0000023
0000012	0000013
0000012	0000015
0000012	0000023
0000013	0000014
0000013	0000015
0000013	0000023
0000014	0000015
0000015	0000017
0000015	0000019
0000016	0000020
0000016	0000021
0000016	0000023
0000017	0000023
0000018	0000022
0000018	0000023
0000019	0000023
0000020	0000024
0000021	0000023
0000022	0000023
