child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000010
0000001	0000012
0000001	0000016
0000001	0000025
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000010
0000002	0000012
0000002	0000016
0000002	0000019
0000003	0000004
0000003	0000006
0000003	0000009
0000003	0000010
0000003	0000012
0000003	0000016
0000003	0000025
0000004	0000012
0000004	0000016
0000005	0000007
0000005	0000008
0000005	0000012
0000005	0000016
0000006	0000007
0000006	0000012
0000006	0000015
0000006	0000016
0000006	0000025
0000007	0000008
0000007	0000010
0000007	0000012
0000007	0000014
0000007	0000015
0000007	0000016
0000007	0000020
0000008	0000010
0000008	0000011
0000008	0000012
0000008	0000013
0000008	0000016
0000008	0000017
0000008	0000020
0000009	0000012
0000009	0000016
0000010	0000012
0000010	0000016
0000011	0000012
0000011	0000015
0000011	0000016
0000011	0000024
0000012	0000016
0000012	0000018
0000013	0000016
0000013	0000022
0000014	0000016
0000014	0000017
0000014	0000024
0000015	0000016
0000016	0000019
0000016	0000020
0000016	0000023
0000016	0000025
0000017	0000025
0000018	0000021
0000020	0000025
