child	parent
0000001	0000002
0000001	0000003
0000001	0000006
0000001	0000008
0000001	0000011
0000001	0000013
0000001	0000015
0000001	0000019
0000001	0000021
0000001	0000024
0000002	0000003
0000002	0000006
0000002	0000008
0000002	0000015
0000002	0000019
0000002	0000022
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000008
0000003	0000009
0000003	0000010
0000003	0000012
0000003	0000013
0000003	0000015
0000003	0000019
0000003	0000022
0000004	0000006
0000004	0000008
0000004	0000015
0000004	0000017
0000004	0000018
0000004	0000019
0000004	0000020
0000004	0000021
0000005	0000006
0000005	0000007
0000005	0000013
0000005	0000015
0000005	0000019
0000005	0000022
0000006	0000008
0000006	0000011
0000006	0000019
0000006	0000022
0000007	0000013
0000007	0000015
0000007	0000016
0000008	0000019
0000008	0000021
0000009	0000011
0000009	0000015
0000009	0000019
0000010	0000013
0000010	0000015
0000010	0000016
0000010	0000019
0000010	0000020
0000010	0000021
0000010	0000022
0000011	0000015
0000011	0000019
0000011	0000025
0000013	0000014
0000013	0000015
0000013	0000019
0000014	0000019
0000016	0000019
0000016	0000022
0000017	0000019
0000017	0000022
0000020	0000021
0000021	0000022
0000021	0000025
0000022	0000023
