child	parent
0000001	0000002
0000001	0000015
0000001	0000021
0000001	0000025
0000002	0000003
0000002	0000007
0000002	0000008
0000002	0000013
0000002	0000021
0000002	0000022
0000003	0000004
0000003	0000011
0000003	0000019
0000003	0000021
0000003	0000023
0000003	0000024
0000004	0000005
0000004	0000013
0000004	0000018
0000004	0000019
0000004	0000021
0000005	0000006
0000005	0000010
0000005	0000021
0000006	0000009
0000006	0000021
0000006	0000023
0000006	0000025
0000007	0000010
0000007	0000014
0000007	0000019
0000007	0000021
0000007	0000023
0000008	0000009
0000008	0000012
0000008	0000017
0000008	0000021
0000008	0000022
0000009	0000019
0000009	0000021
0000010	0000021
0000011	0000021
0000012	0000021
0000013	0000021
0000014	0000016
0000014	0000021
0000014	0000023
0000015	0000018
0000015	0000021
0000016	0000021
0000016	0000023
0000017	0000019
0000017	0000021
0000018	0000020
0000018	0000021
0000018	0000023
0000019	0000021
0000020	0000021
0000022	0000024
0000024	0000025
