child	parent
0000001	0000002
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000007
0000001	0000012
0000001	0000014
0000001	0000023
0000002	0000003
0000002	0000005
0000002	0000012
0000002	0000023
0000003	0000005
0000003	0000006
0000003	0000012
0000003	0000013
0000004	0000005
0000004	0000008
0000004	0000014
0000004	0000018
0000005	0000006
0000005	0000007
0000005	0000015
0000005	0000017
0000005	0000023
0000006	0000012
0000006	0000014
0000006	0000018
0000006	0000022
0000007	0000009
0000007	0000010
0000007	0000016
0000007	0000024
0000008	0000011
0000008	0000012
0000009	0000012
0000009	0000014
0000009	0000025
0000010	0000013
0000010	0000021
0000011	0000024
0000012	0000016
0000012	0000020
0000013	0000016
0000013	0000024
0000015	0000016
0000015	0000023
0000016	0000019
0000017	0000021
0000019	0000023
