child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000006
0000001	0000008
0000001	0000012
0000001	0000013
0000001	0000018
0000001	0000021
0000002	0000003
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000008
0000002	0000013
0000002	0000021
0000002	0000022
0000002	0000024
0000003	0000004
0000003	0000006
0000003	0000008
0000003	0000013
0000003	0000021
0000004	0000005
0000004	0000006
0000004	0000008
0000004	0000013
0000004	0000021
0000004	0000025
0000005	0000006
0000005	0000008
0000005	0000009
0000005	0000010
0000005	0000013
0000005	0000016
0000005	0000021
0000006	0000008
0000006	0000013
0000006	0000021
0000007	0000013
0000007	0000021
0000008	0000013
0000008	0000014
0000008	0000015
0000008	0000019
0000008	0000021
0000009	0000011
0000009	0000013
0000009	0000017
0000009	0000021
0000010	0000013
0000010	0000021
0000011	0000013
0000011	0000021
0000012	0000013
0000012	0000021
0000013	0000019
0000013	0000021
0000014	0000016
0000014	0000021
0000015	0000016
0000015	0000020
0000015	0000021
0000016	0000021
0000017	0000020
0000017	0000021
0000018	0000021
0000019	0000020
0000019	0000021
0000020	0000021
0000020	0000023
0000022	0000025
