child	parent
0000001	0000002
0000001	0000010
0000001	0000012
0000001	0000018
0000002	0000003
0000002	0000004
0000002	0000010
0000002	0000018
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000009
0000003	0000010
0000003	0000012
0000003	0000014
0000003	0000017
0000003	0000018
0000003	0000019
0000003	0000023
0000004	0000010
0000004	0000012
0000004	0000014
0000004	0000017
0000004	0000018
0000005	0000010
0000005	0000018
0000006	0000008
0000006	0000010
0000006	0000014
0000006	0000015
0000006	0000018
0000006	0000020
0000007	0000009
0000007	0000010
0000007	0000012
0000007	0000013
0000007	0000018
0000008	0000010
0000008	0000018
0000008	0000019
0000009	0000010
0000009	0000011
0000009	0000012
0000009	0000018
0000009	0000019
0000010	0000018
0000010	0000019
0000010	0000021
0000011	0000012
0000011	0000018
0000011	0000019
0000012	0000016
0000012	0000018
0000013	0000018
0000013	0000019
0000014	0000017
0000014	0000018
0000014	0000019
0000014	0000025
0000015	0000018
0000015	0000019
0000016	0000017
0000016	0000018
0000016	0000019
0000017	0000018
0000018	0000021
0000019	0000022
0000019	0000024
0000020	0000025
