child	parent
0000001	0000002
0000001	0000003
0000001	0000012
0000001	0000018
0000002	0000006
0000002	0000007
0000002	0000013
0000002	0000017
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000008
0000003	0000019
0000004	0000007
0000004	0000009
0000004	0000018
0000004	0000024
0000005	0000010
0000005	0000021
0000006	0000007
0000006	0000014
0000007	0000008
0000007	0000011
0000007	0000015
0000007	0000020
0000008	0000010
0000009	0000018
0000009	0000023
0000010	0000018
0000011	0000017
0000012	0000015
0000012	0000016
0000012	0000018
0000013	0000016
0000013	0000018
0000014	0000018
0000015	0000022
0000017	0000021
0000019	0000023
0000020	0000025
