child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000006
0000001	0000009
0000001	0000010
0000001	0000018
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000010
0000002	0000018
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000009
0000003	0000012
0000003	0000016
0000003	0000018
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000010
0000004	0000018
0000004	0000022
0000005	0000006
0000005	0000009
0000005	0000014
0000005	0000018
0000006	0000007
0000006	0000011
0000006	0000018
0000006	0000020
0000007	0000008
0000007	0000018
0000007	0000025
0000008	0000010
0000008	0000012
0000008	0000018
0000009	0000015
0000009	0000018
0000009	0000019
0000010	0000012
0000010	0000018
0000010	0000019
0000010	0000020
0000011	0000012
0000011	0000013
0000011	0000018
0000011	0000019
0000011	0000021
0000012	0000018
0000012	0000019
0000012	0000025
0000013	0000018
0000014	0000018
0000014	0000020
0000014	0000023
0000015	0000017
0000015	0000018
0000016	0000018
0000016	0000019
0000017	0000018
0000018	0000024
0000020	0000023
