child	parent
0000001	0000002
0000001	0000003
0000001	0000006
0000001	0000007
0000001	0000011
0000001	0000012
0000001	0000013
0000001	0000018
0000002	0000004
0000002	0000006
0000002	0000007
0000002	0000009
0000002	0000012
0000002	0000013
0000002	0000022
0000003	0000008
0000003	0000012
0000003	0000013
0000003	0000014
0000003	0000020
0000003	0000021
0000003	0000023
0000004	0000005
0000004	0000008
0000004	0000010
0000004	0000013
0000005	0000012
0000005	0000013
0000006	0000017
0000007	0000009
0000007	0000012
0000007	0000013
0000009	0000012
0000009	0000020
0000009	0000024
0000010	0000012
0000010	0000016
0000010	0000018
0000010	0000021
0000011	0000012
0000011	0000013
0000011	0000015
0000011	0000023
0000011	0000025
0000012	0000015
0000012	0000024
0000013	0000016
0000013	0000020
0000013	0000024
0000014	0000020
0000015	0000019
0000016	0000025
0000017	0000019
0000017	0000020
0000018	0000020
0000018	0000024
0000019	0000024
0000020	0000021
0000022	0000023
