child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000007
0000001	0000008
0000001	0000010
0000001	0000014
0000001	0000017
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000008
0000002	0000009
0000002	0000013
0000002	0000018
0000003	0000004
0000003	0000008
0000003	0000009
0000003	0000010
0000003	0000012
0000003	0000018
0000003	0000019
0000003	0000024
0000003	0000025
0000004	0000008
0000004	0000009
0000004	0000010
0000004	0000011
0000004	0000015
0000004	0000018
0000004	0000020
0000004	0000024
0000004	0000025
0000005	0000006
0000005	0000008
0000005	0000009
0000005	0000010
0000005	0000013
0000005	0000014
0000005	0000017
0000005	0000018
0000006	0000009
0000006	0000010
0000006	0000013
0000006	0000014
0000006	0000018
0000007	0000008
0000007	0000015
0000007	0000017
0000007	0000018
0000007	0000024
0000008	0000018
0000008	0000020
0000009	0000013
0000009	0000016
0000009	0000017
0000009	0000018
0000009	0000020
0000009	0000024
0000009	0000025
0000010	0000014
0000010	0000017
0000010	0000018
0000010	0000023
0000011	0000018
0000011	0000019
0000011	0000022
0000011	0000024
0000012	0000013
0000012	0000014
0000012	0000018
0000013	0000014
0000013	0000018
0000013	0000024
0000014	0000018
0000014	0000025
0000015	0000018
0000015	0000021
0000016	0000024
0000017	0000018
0000017	0000024
0000018	0000019
0000019	0000022
0000019	0000024
0000021	0000025
0000022	0000024
0000023	0000024
