child	parent
0000001	0000002
0000001	0000003
0000001	0000010
0000001	0000011
0000001	0000013
0000001	0000015
0000002	0000003
0000002	0000004
0000002	0000008
0000002	0000009
0000002	0000010
0000002	0000011
0000002	0000013
0000003	0000010
0000003	0000011
0000003	0000012
0000003	0000014
0000003	0000016
0000004	0000005
0000004	0000007
0000004	0000010
0000004	0000011
0000004	0000015
0000004	0000016
0000004	0000024
0000005	0000006
0000005	0000010
0000005	0000011
0000005	0000018
0000006	0000009
0000006	0000010
0000006	0000011
0000006	0000013
0000006	0000016
0000006	0000021
0000007	0000010
0000007	0000011
0000007	0000015
0000007	0000016
0000007	0000020
0000008	0000009
0000008	0000010
0000008	0000011
0000008	0000014
0000008	0000025
0000009	0000010
0000009	0000011
0000009	0000015
0000009	0000016
0000009	0000021
0000010	0000011
0000010	0000014
0000010	0000015
0000010	0000018
0000010	0000024
0000011	0000015
0000011	0000024
0000012	0000013
0000012	0000015
0000012	0000016
0000013	0000015
0000013	0000016
0000014	0000015
0000014	0000016
0000014	0000018
0000015	0000016
0000015	0000017
0000016	0000019
0000017	0000018
0000018	0000021
0000019	0000023
0000019	0000025
0000020	0000022
0000020	0000024
0000022	0000024
