child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000006
0000001	0000007
0000001	0000009
0000001	0000017
0000001	0000018
0000002	0000003
0000002	0000006
0000002	0000007
0000002	0000008
0000002	0000017
0000003	0000004
0000003	0000006
0000003	0000007
0000003	0000017
0000003	0000021
0000004	0000006
0000004	0000007
0000004	0000010
0000004	0000013
0000004	0000017
0000004	0000018
0000004	0000019
0000005	0000006
0000005	0000007
0000005	0000012
0000005	0000014
0000005	0000017
0000006	0000007
0000006	0000017
0000007	0000017
0000008	0000010
0000008	0000011
0000008	0000015
0000008	0000017
0000008	0000020
0000008	0000021
0000009	0000013
0000009	0000014
0000009	0000016
0000009	0000017
0000010	0000013
0000010	0000014
0000010	0000017
0000010	0000021
0000011	0000013
0000011	0000017
0000012	0000017
0000012	0000019
0000012	0000021
0000013	0000017
0000013	0000023
0000014	0000017
0000015	0000017
0000015	0000022
0000016	0000017
0000016	0000024
0000017	0000018
0000019	0000021
0000021	0000022
0000022	0000023
0000024	0000025
