child	parent
0000001	0000002
0000001	0000004
0000001	0000006
0000001	0000015
0000001	0000020
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000009
0000002	0000013
0000002	0000014
0000002	0000015
0000003	0000004
0000003	0000006
0000003	0000015
0000004	0000005
0000004	0000006
0000004	0000008
0000004	0000010
0000004	0000015
0000004	0000019
0000004	0000020
0000004	0000022
0000005	0000006
0000005	0000007
0000005	0000015
0000006	0000015
0000006	0000020
0000007	0000008
0000007	0000010
0000007	0000014
0000007	0000015
0000008	0000010
0000008	0000015
0000009	0000010
0000009	0000012
0000009	0000015
0000009	0000020
0000010	0000011
0000010	0000015
0000010	0000021
0000011	0000014
0000011	0000015
0000011	0000018
0000012	0000015
0000012	0000016
0000012	0000017
0000013	0000015
0000014	0000015
0000015	0000020
0000015	0000023
0000016	0000018
0000016	0000024
0000019	0000024
0000019	0000025
