child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000008
0000001	0000013
0000001	0000015
0000001	0000016
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000008
0000002	0000016
0000002	0000020
0000003	0000004
0000003	0000007
0000003	0000014
0000003	0000016
0000003	0000020
0000004	0000005
0000004	0000008
0000004	0000011
0000004	0000016
0000004	0000019
0000004	0000022
0000005	0000010
0000005	0000016
0000005	0000024
0000006	0000011
0000006	0000016
0000006	0000017
0000006	0000021
0000007	0000008
0000007	0000009
0000007	0000012
0000007	0000016
0000007	0000021
0000008	0000016
0000008	0000021
0000009	0000016
0000009	0000020
0000009	0000025
0000010	0000016
0000010	0000018
0000010	0000020
0000010	0000023
0000011	0000016
0000011	0000017
0000011	0000019
0000011	0000020
0000012	0000016
0000012	0000021
0000013	0000015
0000013	0000016
0000013	0000019
0000013	0000020
0000013	0000021
0000014	0000016
0000014	0000019
0000014	0000020
0000015	0000016
0000015	0000020
0000015	0000021
0000016	0000020
0000016	0000021
0000017	0000020
0000017	0000021
0000019	0000020
0000020	0000023
