child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000024
0000001	0000025
0000002	0000004
0000002	0000012
0000002	0000021
0000002	0000025
0000003	0000004
0000003	0000016
0000004	0000005
0000004	0000006
0000004	0000010
0000004	0000024
0000004	0000025
0000005	0000011
0000005	0000018
0000005	0000024
0000005	0000025
0000006	0000007
0000006	0000008
0000006	0000014
0000006	0000015
0000006	0000017
0000007	0000016
0000007	0000022
0000007	0000025
0000008	0000009
0000008	0000010
0000008	0000015
0000009	0000011
0000009	0000016
0000009	0000024
0000010	0000013
0000010	0000015
0000010	0000020
0000011	0000015
0000011	0000024
0000011	0000025
0000012	0000019
0000013	0000021
0000014	0000024
0000015	0000022
0000016	0000023
0000016	0000024
0000017	0000018
0000017	0000025
0000018	0000024
0000018	0000025
0000019	0000025
0000020	0000025
0000022	0000025
0000023	0000025
0000024	0000025
