child	parent
0000001	0000002
0000001	0000004
0000001	0000009
0000001	0000013
0000001	0000018
0000001	0000021
0000001	0000025
0000002	0000003
0000002	0000006
0000002	0000010
0000002	0000012
0000002	0000013
0000002	0000018
0000002	0000025
0000003	0000005
0000003	0000006
0000003	0000008
0000003	0000011
0000003	0000012
0000003	0000013
0000003	0000018
0000003	0000021
0000004	0000013
0000004	0000018
0000004	0000020
0000005	0000006
0000005	0000013
0000005	0000018
0000005	0000023
0000005	0000025
0000006	0000007
0000006	0000008
0000006	0000009
0000006	0000013
0000006	0000018
0000006	0000025
0000007	0000013
0000007	0000018
0000007	0000025
0000008	0000013
0000008	0000015
0000008	0000018
0000008	0000021
0000008	0000025
0000009	0000013
0000009	0000018
0000009	0000019
0000010	0000012
0000010	0000013
0000010	0000014
0000010	0000018
0000010	0000021
0000011	0000013
0000011	0000018
0000012	0000013
0000012	0000018
0000012	0000021
0000012	0000022
0000012	0000025
0000013	0000018
0000013	0000021
0000013	0000025
0000014	0000017
0000014	0000018
0000014	0000021
0000014	0000024
0000014	0000025
0000015	0000016
0000015	0000018
0000015	0000021
0000015	0000025
0000016	0000018
0000016	0000021
0000017	0000018
0000017	0000020
0000019	0000021
0000019	0000025
0000020	0000025
0000021	0000025
0000023	0000025
