child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000008
0000001	0000015
0000001	0000018
0000001	0000019
0000001	0000020
0000001	0000023
0000002	0000003
0000002	0000006
0000002	0000012
0000002	0000019
0000002	0000023
0000002	0000025
0000003	0000004
0000003	0000007
0000003	0000010
0000003	0000015
0000003	0000017
0000003	0000018
0000003	0000019
0000003	0000025
0000004	0000012
0000004	0000019
0000004	0000025
0000005	0000009
0000005	0000010
0000005	0000012
0000005	0000015
0000005	0000016
0000005	0000019
0000005	0000025
0000006	0000011
0000006	0000015
0000006	0000019
0000006	0000021
0000006	0000025
0000007	0000009
0000007	0000015
0000007	0000016
0000007	0000019
0000007	0000020
0000007	0000025
0000008	0000012
0000008	0000015
0000008	0000016
0000008	0000019
0000008	0000023
0000008	0000025
0000009	0000012
0000009	0000013
0000009	0000015
0000009	0000016
0000009	0000018
0000009	0000019
0000010	0000015
0000010	0000019
0000010	0000020
0000010	0000025
0000011	0000014
0000011	0000015
0000011	0000019
0000012	0000015
0000012	0000019
0000012	0000025
0000013	0000019
0000013	0000025
0000014	0000015
0000014	0000019
0000014	0000020
0000014	0000025
0000015	0000019
0000015	0000022
0000016	0000018
0000016	0000019
0000016	0000020
0000017	0000019
0000017	0000025
0000018	0000019
0000018	0000021
0000018	0000025
0000023	0000024
0000023	0000025
0000024	0000025
