child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000008
0000001	0000009
0000001	0000010
0000001	0000012
0000001	0000013
0000002	0000003
0000002	0000008
0000002	0000012
0000003	0000006
0000003	0000007
0000003	0000008
0000003	0000012
0000003	0000017
0000003	0000024
0000004	0000008
0000004	0000009
0000004	0000012
0000004	0000020
0000005	0000008
0000005	0000009
0000005	0000012
0000005	0000016
0000005	0000022
0000006	0000007
0000006	0000008
0000006	0000012
0000007	0000008
0000007	0000011
0000007	0000012
0000007	0000018
0000008	0000011
0000008	0000012
0000008	0000014
0000008	0000023
0000008	0000025
0000009	0000012
0000009	0000022
0000010	0000011
0000010	0000012
0000011	0000012
0000011	0000014
0000011	0000021
0000011	0000024
0000012	0000015
0000014	0000018
0000015	0000016
0000015	0000020
0000015	0000025
0000016	0000019
