child	parent
0000001	0000002
0000001	0000005
0000001	0000008
0000001	0000012
0000001	0000013
0000001	0000014
0000001	0000018
0000002	0000003
0000002	0000004
0000002	0000008
0000002	0000022
0000003	0000004
0000003	0000005
0000003	0000008
0000003	0000009
0000004	0000005
0000004	0000006
0000004	0000008
0000004	0000010
0000004	0000015
0000004	0000019
0000004	0000024
0000005	0000007
0000005	0000008
0000005	0000018
0000005	0000019
0000005	0000024
0000006	0000007
0000006	0000008
0000006	0000018
0000007	0000008
0000007	0000013
0000007	0000019
0000008	0000018
0000008	0000019
0000008	0000024
0000009	0000018
0000009	0000024
0000010	0000011
0000010	0000017
0000010	0000019
0000011	0000018
0000011	0000022
0000012	0000022
0000013	0000016
0000013	0000018
0000013	0000021
0000013	0000022
0000014	0000018
0000014	0000019
0000014	0000022
0000014	0000023
0000015	0000018
0000015	0000019
0000015	0000024
0000016	0000018
0000016	0000019
0000016	0000024
0000016	0000025
0000017	0000020
0000018	0000019
0000018	0000022
0000019	0000024
0000020	0000024
