child	parent
0000001	0000002
0000001	0000006
0000001	0000007
0000001	0000021
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000007
0000002	0000021
0000002	0000023
0000003	0000006
0000003	0000007
0000003	0000008
0000003	0000013
0000003	0000020
0000003	0000021
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000008
0000004	0000009
0000004	0000013
0000004	0000014
0000004	0000016
0000004	0000019
0000004	0000021
0000004	0000022
0000005	0000006
0000005	0000007
0000005	0000021
0000005	0000022
0000006	0000007
0000006	0000021
0000007	0000010
0000007	0000011
0000008	0000012
0000008	0000017
0000009	0000013
0000009	0000016
0000009	0000018
0000009	0000021
0000009	0000024
0000010	0000013
0000010	0000021
0000010	0000022
0000010	0000025
0000011	0000013
0000011	0000018
0000011	0000022
0000012	0000015
0000013	0000021
0000013	0000024
0000014	0000018
0000014	0000022
0000015	0000021
0000015	0000022
0000017	0000020
0000017	0000021
0000017	0000023
0000018	0000022
0000019	0000020
0000019	0000021
0000020	0000022
0000021	0000024
0000022	0000025
