child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000007
0000001	0000010
0000001	0000011
0000001	0000013
0000001	0000015
0000001	0000016
0000001	0000017
0000001	0000018
0000002	0000006
0000002	0000007
0000002	0000010
0000002	0000013
0000002	0000015
0000002	0000016
0000002	0000018
0000002	0000021
0000002	0000023
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000008
0000003	0000010
0000003	0000011
0000003	0000013
0000003	0000015
0000003	0000016
0000003	0000018
0000004	0000007
0000004	0000008
0000004	0000010
0000004	0000011
0000004	0000013
0000004	0000016
0000004	0000019
0000004	0000021
0000005	0000010
0000005	0000011
0000005	0000012
0000005	0000013
0000005	0000015
0000005	0000016
0000005	0000023
0000006	0000007
0000006	0000009
0000006	0000010
0000006	0000011
0000006	0000013
0000006	0000014
0000006	0000015
0000006	0000016
0000006	0000018
0000006	0000019
0000006	0000020
0000006	0000023
0000007	0000010
0000007	0000013
0000007	0000015
0000007	0000016
0000007	0000020
0000007	0000022
0000008	0000010
0000008	0000011
0000008	0000013
0000008	0000015
0000008	0000016
0000009	0000010
0000009	0000011
0000009	0000013
0000009	0000015
0000009	0000016
0000009	0000017
0000009	0000018
0000009	0000023
0000010	0000013
0000010	0000015
0000010	0000016
0000010	0000018
0000010	0000024
0000011	0000013
0000011	0000015
0000011	0000016
0000012	0000013
0000012	0000015
0000012	0000016
0000012	0000017
0000012	0000018
0000012	0000020
0000013	0000015
0000013	0000016
0000013	0000018
0000014	0000015
0000014	0000016
0000014	0000019
0000015	0000016
0000015	0000018
0000016	0000023
0000017	0000018
0000018	0000023
0000023	0000025
