child	parent
0000001	0000002
0000001	0000003
0000001	0000006
0000001	0000009
0000001	0000017
0000001	0000019
0000001	0000025
0000002	0000004
0000002	0000006
0000002	0000009
0000002	0000010
0000002	0000016
0000002	0000017
0000002	0000025
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000011
0000003	0000016
0000003	0000017
0000003	0000018
0000003	0000025
0000004	0000013
0000004	0000016
0000004	0000017
0000004	0000020
0000004	0000025
0000005	0000006
0000005	0000012
0000005	0000017
0000005	0000018
0000005	0000020
0000005	0000022
0000005	0000025
0000006	0000016
0000006	0000017
0000006	0000025
0000007	0000008
0000007	0000017
0000007	0000025
0000008	0000012
0000008	0000016
0000008	0000017
0000008	0000021
0000008	0000024
0000008	0000025
0000009	0000010
0000009	0000012
0000009	0000016
0000009	0000017
0000009	0000025
0000010	0000014
0000010	0000015
0000010	0000016
0000010	0000017
0000010	0000025
0000011	0000017
0000011	0000025
0000012	0000016
0000012	0000017
0000012	0000018
0000012	0000025
0000013	0000016
0000013	0000017
0000013	0000018
0000013	0000025
0000014	0000016
0000014	0000017
0000014	0000021
0000014	0000025
0000015	0000016
0000015	0000017
0000015	0000018
0000015	0000025
0000016	0000017
0000016	0000018
0000016	0000025
0000017	0000018
0000017	0000025
0000018	0000025
0000019	0000025
0000020	0000025
0000021	0000025
0000022	0000023
0000022	0000025
0000023	0000025
0000024	0000025
