child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000007
0000001	0000012
0000001	0000016
0000001	0000019
0000002	0000004
0000002	0000005
0000002	0000011
0000002	0000012
0000002	0000015
0000002	0000016
0000003	0000004
0000003	0000006
0000003	0000009
0000003	0000011
0000003	0000012
0000003	0000016
0000004	0000012
0000004	0000016
0000004	0000019
0000005	0000011
0000005	0000016
0000005	0000023
0000006	0000011
0000006	0000012
0000006	0000014
0000006	0000015
0000006	0000016
0000006	0000025
0000007	0000008
0000007	0000011
0000007	0000015
0000007	0000016
0000007	0000018
0000008	0000009
0000008	0000010
0000008	0000012
0000008	0000016
0000008	0000019
0000008	0000022
0000009	0000011
0000009	0000012
0000009	0000016
0000010	0000012
0000010	0000013
0000010	0000016
0000010	0000017
0000011	0000016
0000012	0000016
0000013	0000016
0000013	0000021
0000014	0000016
0000015	0000016
0000019	0000020
0000019	0000025
0000020	0000021
0000022	0000024
0000023	0000025
