child	parent
0000001	0000002
0000001	0000004
0000001	0000006
0000001	0000011
0000001	0000015
0000001	0000017
0000002	0000003
0000002	0000005
0000002	0000006
0000002	0000015
0000002	0000019
0000002	0000021
0000002	0000022
0000003	0000006
0000003	0000012
0000003	0000015
0000003	0000017
0000003	0000021
0000004	0000006
0000004	0000009
0000004	0000014
0000004	0000015
0000004	0000017
0000004	0000020
0000005	0000006
0000005	0000007
0000005	0000009
0000005	0000012
0000005	0000014
0000005	0000020
0000006	0000012
0000006	0000014
0000006	0000015
0000006	0000017
0000006	0000019
0000006	0000021
0000006	0000023
0000007	0000008
0000007	0000010
0000007	0000015
0000007	0000021
0000008	0000012
0000008	0000013
0000008	0000015
0000008	0000021
0000009	0000015
0000009	0000018
0000009	0000022
0000010	0000020
0000010	0000022
0000011	0000012
0000011	0000022
0000011	0000023
0000012	0000014
0000012	0000015
0000012	0000017
0000013	0000015
0000014	0000021
0000014	0000024
0000015	0000016
0000015	0000021
0000020	0000021
0000021	0000025
0000024	0000025
