child	parent
0000001	0000002
0000001	0000004
0000001	0000009
0000001	0000012
0000001	0000022
0000001	0000023
0000002	0000003
0000002	0000004
0000002	0000009
0000002	0000010
0000002	0000011
0000002	0000012
0000002	0000020
0000002	0000022
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000011
0000003	0000012
0000003	0000016
0000003	0000022
0000004	0000006
0000004	0000007
0000004	0000009
0000004	0000011
0000004	0000012
0000004	0000015
0000005	0000009
0000005	0000012
0000005	0000015
0000006	0000009
0000006	0000011
0000006	0000012
0000006	0000021
0000007	0000008
0000007	0000009
0000007	0000011
0000007	0000012
0000007	0000014
0000007	0000024
0000008	0000009
0000008	0000011
0000008	0000012
0000008	0000015
0000009	0000011
0000009	0000012
0000009	0000014
0000009	0000017
0000009	0000021
0000009	0000024
0000010	0000011
0000010	0000012
0000010	0000019
0000011	0000012
0000011	0000013
0000012	0000016
0000012	0000021
0000013	0000019
0000013	0000021
0000015	0000018
0000016	0000021
0000017	0000022
0000018	0000021
0000018	0000022
0000019	0000021
0000020	0000021
0000021	0000022
0000021	0000025
