child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000007
0000001	0000010
0000001	0000011
0000001	0000016
0000001	0000025
0000002	0000003
0000002	0000005
0000002	0000006
0000002	0000008
0000002	0000010
0000002	0000016
0000003	0000005
0000003	0000010
0000003	0000011
0000004	0000005
0000004	0000009
0000004	0000010
0000004	0000015
0000004	0000016
0000004	0000021
0000004	0000025
0000005	0000010
0000005	0000014
0000005	0000016
0000005	0000025
0000006	0000010
0000006	0000011
0000006	0000012
0000006	0000022
0000007	0000010
0000007	0000016
0000007	0000021
0000007	0000025
0000008	0000010
0000008	0000016
0000008	0000021
0000009	0000010
0000009	0000013
0000009	0000015
0000009	0000016
0000009	0000025
0000010	0000016
0000010	0000017
0000010	0000020
0000010	0000023
0000010	0000025
0000012	0000015
0000012	0000016
0000012	0000021
0000012	0000025
0000013	0000016
0000013	0000021
0000013	0000024
0000014	0000018
0000014	0000021
0000015	0000016
0000015	0000021
0000015	0000025
0000016	0000019
0000018	0000021
0000018	0000022
0000018	0000025
0000019	0000021
0000019	0000022
0000019	0000025
0000020	0000025
0000021	0000025
0000022	0000023
0000023	0000025
