child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000008
0000001	0000012
0000002	0000003
0000002	0000006
0000002	0000012
0000002	0000016
0000002	0000017
0000002	0000019
0000003	0000004
0000003	0000005
0000003	0000007
0000003	0000009
0000003	0000012
0000003	0000015
0000004	0000005
0000004	0000007
0000004	0000010
0000004	0000011
0000004	0000012
0000004	0000018
0000005	0000007
0000005	0000012
0000005	0000017
0000005	0000023
0000006	0000007
0000006	0000010
0000006	0000012
0000006	0000016
0000006	0000017
0000006	0000023
0000006	0000025
0000007	0000009
0000007	0000012
0000007	0000023
0000007	0000025
0000008	0000010
0000008	0000012
0000008	0000018
0000008	0000023
0000009	0000012
0000009	0000013
0000009	0000019
0000010	0000012
0000010	0000015
0000011	0000012
0000011	0000013
0000011	0000018
0000012	0000013
0000012	0000014
0000012	0000016
0000012	0000017
0000012	0000018
0000013	0000015
0000013	0000022
0000013	0000025
0000014	0000016
0000014	0000018
0000015	0000025
0000019	0000020
0000019	0000025
0000020	0000021
0000021	0000025
0000022	0000024
