child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000007
0000001	0000008
0000001	0000009
0000001	0000011
0000001	0000013
0000001	0000018
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000008
0000002	0000013
0000002	0000015
0000002	0000024
0000003	0000006
0000003	0000007
0000003	0000008
0000003	0000013
0000003	0000024
0000004	0000006
0000004	0000007
0000004	0000008
0000004	0000012
0000004	0000013
0000004	0000018
0000004	0000024
0000005	0000006
0000005	0000007
0000005	0000008
0000005	0000013
0000005	0000016
0000005	0000021
0000005	0000024
0000006	0000007
0000006	0000008
0000006	0000013
0000006	0000014
0000006	0000015
0000006	0000023
0000006	0000024
0000007	0000008
0000007	0000011
0000007	0000013
0000007	0000018
0000007	0000019
0000007	0000024
0000007	0000025
0000008	0000010
0000008	0000011
0000008	0000013
0000008	0000018
0000008	0000019
0000008	0000022
0000009	0000013
0000009	0000015
0000009	0000017
0000009	0000018
0000009	0000024
0000010	0000013
0000010	0000015
0000010	0000018
0000010	0000020
0000010	0000024
0000011	0000013
0000011	0000015
0000011	0000018
0000011	0000024
0000012	0000013
0000012	0000015
0000012	0000018
0000012	0000024
0000013	0000018
0000013	0000021
0000013	0000024
0000014	0000015
0000014	0000024
0000015	0000018
0000015	0000020
0000016	0000018
0000016	0000024
0000017	0000018
0000017	0000024
0000018	0000024
0000019	0000024
0000020	0000024
0000021	0000024
0000023	0000024
