child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000009
0000001	0000016
0000001	0000020
0000001	0000024
0000002	0000003
0000002	0000004
0000002	0000007
0000002	0000015
0000002	0000018
0000002	0000019
0000002	0000022
0000003	0000004
0000003	0000011
0000003	0000013
0000003	0000014
0000003	0000015
0000003	0000019
0000003	0000020
0000003	0000021
0000004	0000005
0000004	0000008
0000004	0000009
0000004	0000025
0000005	0000006
0000005	0000007
0000005	0000014
0000005	0000015
0000005	0000016
0000005	0000018
0000006	0000007
0000006	0000010
0000006	0000015
0000006	0000016
0000006	0000019
0000006	0000024
0000007	0000009
0000007	0000012
0000007	0000015
0000008	0000014
0000008	0000016
0000008	0000018
0000008	0000020
0000009	0000014
0000010	0000022
0000010	0000025
0000011	0000014
0000011	0000015
0000012	0000024
0000013	0000015
0000013	0000016
0000014	0000020
0000015	0000016
0000015	0000017
0000015	0000018
0000017	0000018
0000017	0000020
0000018	0000022
0000019	0000020
0000020	0000023
0000021	0000025
0000022	0000024
