child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000007
0000001	0000009
0000001	0000010
0000001	0000016
0000001	0000020
0000001	0000024
0000002	0000005
0000002	0000007
0000002	0000020
0000003	0000005
0000003	0000015
0000003	0000017
0000003	0000019
0000004	0000006
0000004	0000011
0000004	0000012
0000004	0000020
0000005	0000006
0000005	0000020
0000005	0000024
0000006	0000008
0000006	0000009
0000006	0000017
0000006	0000025
0000007	0000009
0000007	0000014
0000007	0000015
0000008	0000017
0000008	0000020
0000008	0000024
0000010	0000013
0000010	0000018
0000010	0000024
0000011	0000018
0000011	0000020
0000012	0000018
0000012	0000024
0000013	0000017
0000015	0000022
0000016	0000023
0000016	0000024
0000017	0000024
0000018	0000021
0000019	0000020
0000020	0000024
0000023	0000024
