child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000011
0000001	0000013
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000008
0000002	0000013
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000013
0000003	0000020
0000004	0000005
0000004	0000010
0000004	0000013
0000005	0000013
0000006	0000013
0000006	0000022
0000007	0000009
0000007	0000013
0000007	0000017
0000008	0000010
0000008	0000013
0000008	0000015
0000008	0000023
0000009	0000013
0000009	0000014
0000010	0000012
0000010	0000013
0000010	0000017
0000010	0000024
0000011	0000013
0000012	0000013
0000012	0000014
0000012	0000016
0000015	0000025
0000016	0000018
0000017	0000019
0000018	0000022
0000018	0000024
0000019	0000021
