child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000007
0000001	0000009
0000001	0000010
0000001	0000012
0000001	0000015
0000001	0000019
0000002	0000003
0000002	0000005
0000002	0000008
0000002	0000009
0000002	0000010
0000002	0000011
0000002	0000012
0000002	0000015
0000003	0000005
0000003	0000006
0000003	0000009
0000003	0000011
0000003	0000012
0000003	0000015
0000003	0000020
0000003	0000021
0000004	0000005
0000004	0000007
0000004	0000009
0000004	0000015
0000005	0000009
0000005	0000011
0000005	0000015
0000005	0000020
0000006	0000007
0000006	0000009
0000006	0000015
0000006	0000017
0000007	0000009
0000007	0000015
0000007	0000017
0000007	0000018
0000008	0000009
0000008	0000012
0000008	0000013
0000008	0000014
0000008	0000015
0000008	0000017
0000008	0000022
0000009	0000010
0000009	0000011
0000009	0000015
0000009	0000023
0000010	0000011
0000010	0000012
0000010	0000015
0000011	0000015
0000011	0000019
0000011	0000020
0000012	0000015
0000012	0000018
0000013	0000015
0000013	0000018
0000014	0000015
0000014	0000019
0000015	0000016
0000016	0000018
0000016	0000019
0000018	0000024
0000019	0000020
0000021	0000022
0000022	0000025
