child	parent
0000001	0000002
0000001	0000010
0000001	0000011
0000001	0000012
0000001	0000016
0000001	0000020
0000002	0000003
0000002	0000005
0000002	0000010
0000002	0000011
0000002	0000012
0000002	0000013
0000002	0000016
0000002	0000020
0000003	0000004
0000003	0000010
0000003	0000011
0000003	0000012
0000003	0000020
0000003	0000021
0000004	0000006
0000004	0000010
0000004	0000011
0000004	0000012
0000004	0000017
0000004	0000020
0000005	0000007
0000005	0000008
0000005	0000009
0000005	0000010
0000005	0000011
0000005	0000012
0000005	0000016
0000005	0000019
0000005	0000020
0000006	0000009
0000006	0000010
0000006	0000011
0000006	0000012
0000006	0000015
0000006	0000016
0000006	0000020
0000007	0000010
0000007	0000011
0000007	0000012
0000007	0000014
0000007	0000016
0000007	0000020
0000008	0000010
0000008	0000011
0000008	0000012
0000008	0000014
0000008	0000019
0000008	0000020
0000009	0000010
0000009	0000011
0000009	0000012
0000009	0000018
0000009	0000019
0000009	0000020
0000010	0000011
0000010	0000012
0000010	0000015
0000010	0000016
0000010	0000020
0000011	0000012
0000011	0000016
0000011	0000017
0000011	0000019
0000011	0000020
0000011	0000023
0000012	0000020
0000013	0000015
0000013	0000019
0000013	0000020
0000014	0000017
0000014	0000019
0000014	0000020
0000015	0000019
0000015	0000020
0000016	0000017
0000016	0000020
0000017	0000019
0000017	0000020
0000017	0000024
0000018	0000020
0000019	0000020
0000019	0000021
0000020	0000022
0000021	0000025
