child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000009
0000001	0000018
0000001	0000020
0000002	0000007
0000002	0000009
0000002	0000014
0000002	0000018
0000003	0000004
0000003	0000006
0000003	0000007
0000003	0000009
0000003	0000013
0000003	0000016
0000003	0000017
0000003	0000019
0000003	0000020
0000003	0000025
0000004	0000009
0000004	0000014
0000004	0000020
0000005	0000009
0000005	0000010
0000005	0000011
0000005	0000019
0000005	0000022
0000006	0000007
0000006	0000008
0000006	0000009
0000006	0000012
0000006	0000015
0000006	0000020
0000006	0000021
0000007	0000009
0000007	0000016
0000007	0000020
0000007	0000024
0000008	0000009
0000008	0000011
0000009	0000011
0000009	0000017
0000010	0000014
0000010	0000015
0000010	0000017
0000010	0000019
0000011	0000021
0000012	0000014
0000012	0000017
0000013	0000022
0000014	0000016
0000014	0000017
0000014	0000019
0000015	0000017
0000016	0000019
0000017	0000023
0000017	0000025
0000018	0000020
0000019	0000020
0000019	0000021
0000019	0000023
0000020	0000024
