child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000009
0000001	0000015
0000001	0000024
0000002	0000004
0000002	0000008
0000002	0000011
0000002	0000017
0000003	0000004
0000003	0000007
0000003	0000008
0000003	0000009
0000003	0000011
0000003	0000014
0000003	0000019
0000003	0000020
0000004	0000005
0000004	0000006
0000004	0000009
0000004	0000012
0000005	0000009
0000005	0000011
0000006	0000007
0000007	0000008
0000007	0000009
0000007	0000019
0000008	0000009
0000008	0000013
0000008	0000019
0000009	0000010
0000009	0000020
0000010	0000011
0000010	0000014
0000010	0000024
0000011	0000014
0000011	0000016
0000011	0000017
0000012	0000014
0000012	0000019
0000013	0000021
0000014	0000019
0000015	0000019
0000015	0000020
0000015	0000023
0000016	0000017
0000016	0000022
0000017	0000018
0000018	0000019
0000019	0000024
0000022	0000025
