child	parent
0000001	0000002
0000001	0000003
0000001	0000008
0000001	0000014
0000001	0000018
0000001	0000022
0000002	0000003
0000002	0000005
0000002	0000006
0000002	0000009
0000002	0000011
0000002	0000012
0000002	0000015
0000003	0000004
0000003	0000007
0000003	0000012
0000003	0000022
0000004	0000008
0000004	0000012
0000005	0000009
0000005	0000023
0000006	0000022
0000007	0000010
0000007	0000012
0000008	0000011
0000008	0000016
0000008	0000017
0000010	0000023
0000011	0000013
0000012	0000020
0000012	0000022
0000013	0000019
0000013	0000022
0000014	0000016
0000015	0000016
0000015	0000022
0000015	0000023
0000015	0000025
0000016	0000019
0000016	0000025
0000017	0000022
0000017	0000023
0000017	0000024
0000019	0000021
0000020	0000021
0000021	0000022
0000022	0000025
